,,index,recordType,id,ox,oy,dx,dy,origin,destination,departure_time,tripDate,destCity,dest,Traffic_model,Distance,Durations_sec,Step_dist,Summary,duration_in_traffic,step_duration,step_end_loc,step_html,step_start_loc
5300_0,0,5300,TAZ,2240,44.6033901902,-93.38923323549999,44.948164,-93.09143399999999,"[44.6033901902, -93.38923323549999]","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul,"[44.948164, -93.09143399999999]",pessimistic,53710.0,2272.0,63.0,I-35E N,3649.0,9.0,"{'lat': 44.6020102, 'lng': -93.38932989999999}",Head south toward 240th St E,"{'lat': 44.6025789, 'lng': -93.3893655}"
5300_0,1,5300,TAZ,2240,44.6033901902,-93.38923323549999,44.948164,-93.09143399999999,"[44.6033901902, -93.38923323549999]","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul,"[44.948164, -93.09143399999999]",pessimistic,,,828.0,,,66.0,"{'lat': 44.6022428, 'lng': -93.37887169999999}",Turn left onto 240th St E,"{'lat': 44.6020102, 'lng': -93.38932989999999}"
5300_0,2,5300,TAZ,2240,44.6033901902,-93.38923323549999,44.948164,-93.09143399999999,"[44.6033901902, -93.38923323549999]","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul,"[44.948164, -93.09143399999999]",pessimistic,,,3552.0,,,155.0,"{'lat': 44.6341551, 'lng': -93.3794247}",Turn left onto Texas Ave,"{'lat': 44.6022428, 'lng': -93.37887169999999}"
5300_0,3,5300,TAZ,2240,44.6033901902,-93.38923323549999,44.948164,-93.09143399999999,"[44.6033901902, -93.38923323549999]","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul,"[44.948164, -93.09143399999999]",pessimistic,,,2447.0,,,120.0,"{'lat': 44.6369366, 'lng': -93.34894279999999}",Turn right onto 217th St E,"{'lat': 44.6341551, 'lng': -93.3794247}"
5300_0,4,5300,TAZ,2240,44.6033901902,-93.38923323549999,44.948164,-93.09143399999999,"[44.6033901902, -93.38923323549999]","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul,"[44.948164, -93.09143399999999]",pessimistic,,,2100.0,,,97.0,"{'lat': 44.6440417, 'lng': -93.3250195}",Continue onto Lucerne Blvd,"{'lat': 44.6369366, 'lng': -93.34894279999999}"
5300_0,5,5300,TAZ,2240,44.6033901902,-93.38923323549999,44.948164,-93.09143399999999,"[44.6033901902, -93.38923323549999]","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul,"[44.948164, -93.09143399999999]",pessimistic,,,2410.0,,,130.0,"{'lat': 44.6451581, 'lng': -93.29486419999999}",Continue onto 210th St E,"{'lat': 44.6440417, 'lng': -93.3250195}"
5300_0,6,5300,TAZ,2240,44.6033901902,-93.38923323549999,44.948164,-93.09143399999999,"[44.6033901902, -93.38923323549999]","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul,"[44.948164, -93.09143399999999]",pessimistic,,,10703.0,,,368.0,"{'lat': 44.7366939, 'lng': -93.28323759999999}",Take the ramp onto I-35 N,"{'lat': 44.6451581, 'lng': -93.29486419999999}"
5300_0,7,5300,TAZ,2240,44.6033901902,-93.38923323549999,44.948164,-93.09143399999999,"[44.6033901902, -93.38923323549999]","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul,"[44.948164, -93.09143399999999]",pessimistic,,,17522.0,,,565.0,"{'lat': 44.8554138, 'lng': -93.14728129999999}","Keep right at the fork to continue on I-35E N, follow signs for St Paul","{'lat': 44.7366939, 'lng': -93.28323759999999}"
5300_0,8,5300,TAZ,2240,44.6033901902,-93.38923323549999,44.948164,-93.09143399999999,"[44.6033901902, -93.38923323549999]","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul,"[44.948164, -93.09143399999999]",pessimistic,,,12553.0,,,500.0,"{'lat': 44.9464655, 'lng': -93.1046776}",Keep left to stay on I-35E N,"{'lat': 44.8554138, 'lng': -93.14728129999999}"
5300_0,9,5300,TAZ,2240,44.6033901902,-93.38923323549999,44.948164,-93.09143399999999,"[44.6033901902, -93.38923323549999]","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul,"[44.948164, -93.09143399999999]",pessimistic,,,531.0,,,40.0,"{'lat': 44.9499675, 'lng': -93.1002795}",Take exit 106C for 11th St toward State Capitol,"{'lat': 44.9464655, 'lng': -93.1046776}"
