,,index,recordType,id,ox,oy,dx,dy,origin,destination,departure_time,tripDate,destCity,dest,Traffic_model,Distance,Durations_sec,Step_dist,Summary,duration_in_traffic,step_duration,step_end_loc,step_html,step_start_loc
9400_0,0,3066,TAZ,6,45.3942516279,-93.36303838879999,44.948164,-93.09143399999999,"[45.3942516279, -93.36303838879999]","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul,"[44.948164, -93.09143399999999]",optimistic,63361.0,2825.0,809.0,US-10 E,2994.0,56.0,"{'lat': 45.3870045, 'lng': -93.36263579999999}",Head south on Ambassador Blvd NW toward 233rd Ln NW,"{'lat': 45.3942613, 'lng': -93.36298389999999}"
9400_0,1,3066,TAZ,6,45.3942516279,-93.36303838879999,44.948164,-93.09143399999999,"[45.3942516279, -93.36303838879999]","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul,"[44.948164, -93.09143399999999]",optimistic,,,782.0,,,68.0,"{'lat': 45.38707580000001, 'lng': -93.352626}",Turn left onto Bridge St NW,"{'lat': 45.3870045, 'lng': -93.36263579999999}"
9400_0,2,3066,TAZ,6,45.3942516279,-93.36303838879999,44.948164,-93.09143399999999,"[45.3942516279, -93.36303838879999]","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul,"[44.948164, -93.09143399999999]",optimistic,,,418.0,,,36.0,"{'lat': 45.3868677, 'lng': -93.3474863}","At the traffic circle, continue straight to stay on Bridge St NW","{'lat': 45.38707580000001, 'lng': -93.352626}"
9400_0,3,3066,TAZ,6,45.3942516279,-93.36303838879999,44.948164,-93.09143399999999,"[45.3942516279, -93.36303838879999]","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul,"[44.948164, -93.09143399999999]",optimistic,,,9956.0,,,459.0,"{'lat': 45.298322, 'lng': -93.34709600000001}","At the traffic circle, take the 1st exit onto Lake George Blvd NW","{'lat': 45.3868677, 'lng': -93.3474863}"
9400_0,4,3066,TAZ,6,45.3942516279,-93.36303838879999,44.948164,-93.09143399999999,"[45.3942516279, -93.36303838879999]","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul,"[44.948164, -93.09143399999999]",optimistic,,,10469.0,,,577.0,"{'lat': 45.2067845, 'lng': -93.35783169999999}",Continue onto Round Lake Blvd NWPass by Dairy Queen Grill &amp; Chill (on the right in 5.7&nbsp;mi),"{'lat': 45.298322, 'lng': -93.34709600000001}"
9400_0,5,3066,TAZ,6,45.3942516279,-93.36303838879999,44.948164,-93.09143399999999,"[45.3942516279, -93.36303838879999]","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul,"[44.948164, -93.09143399999999]",optimistic,,,354.0,,,29.0,"{'lat': 45.2036002, 'lng': -93.3579424}",Keep left to stay on Round Lake Blvd NW,"{'lat': 45.2067845, 'lng': -93.35783169999999}"
9400_0,6,3066,TAZ,6,45.3942516279,-93.36303838879999,44.948164,-93.09143399999999,"[45.3942516279, -93.36303838879999]","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul,"[44.948164, -93.09143399999999]",optimistic,,,8164.0,,,292.0,"{'lat': 45.1609701, 'lng': -93.28326539999999}",Turn right to merge onto MN-47 S/US-10 E,"{'lat': 45.2036002, 'lng': -93.3579424}"
9400_0,7,3066,TAZ,6,45.3942516279,-93.36303838879999,44.948164,-93.09143399999999,"[45.3942516279, -93.36303838879999]","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul,"[44.948164, -93.09143399999999]",optimistic,,,8626.0,,,290.0,"{'lat': 45.1167178, 'lng': -93.19778}",Keep left at the fork to continue on US-10 E,"{'lat': 45.1609701, 'lng': -93.28326539999999}"
9400_0,8,3066,TAZ,6,45.3942516279,-93.36303838879999,44.948164,-93.09143399999999,"[45.3942516279, -93.36303838879999]","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul,"[44.948164, -93.09143399999999]",optimistic,,,1108.0,,,44.0,"{'lat': 45.1116147, 'lng': -93.1884925}",Take the I-35 S exit toward US-10/Minneapolis/St Paul,"{'lat': 45.1167178, 'lng': -93.19778}"
9400_0,9,3066,TAZ,6,45.3942516279,-93.36303838879999,44.948164,-93.09143399999999,"[45.3942516279, -93.36303838879999]","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul,"[44.948164, -93.09143399999999]",optimistic,,,1992.0,,,68.0,"{'lat': 45.09370550000001, 'lng': -93.18835419999999}",Merge onto I-35W S/US-10 E,"{'lat': 45.1116147, 'lng': -93.1884925}"
