,,index,recordType,id,ox,oy,dx,dy,origin,destination,departure_time,tripDate,destCity,dest,Traffic_model,Distance,Durations_sec,Step_dist,Summary,duration_in_traffic,step_duration,step_end_loc,step_html,step_start_loc
12600_0,0,6266,PNR,223,45.0409,-92.8375,44.948164,-93.09143399999999,"[45.0409, -92.8375]","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul,"[44.948164, -93.09143399999999]",optimistic,30224.0,1418.0,28.0,"MN-36 W, I-694 W and I-35E S",1360.0,6.0,"{'lat': 45.040771, 'lng': -92.8371467}",Head east,"{'lat': 45.0407768, 'lng': -92.837504}"
12600_0,1,6266,PNR,223,45.0409,-92.8375,44.948164,-93.09143399999999,"[45.0409, -92.8375]","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul,"[44.948164, -93.09143399999999]",optimistic,,,49.0,,,14.0,"{'lat': 45.04033099999999, 'lng': -92.83715800000002}",Turn right toward Curve Crest Blvd,"{'lat': 45.040771, 'lng': -92.8371467}"
12600_0,2,6266,PNR,223,45.0409,-92.8375,44.948164,-93.09143399999999,"[45.0409, -92.8375]","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul,"[44.948164, -93.09143399999999]",optimistic,,,417.0,,,86.0,"{'lat': 45.0397097, 'lng': -92.84222059999999}",Turn right onto Curve Crest Blvd,"{'lat': 45.04033099999999, 'lng': -92.83715800000002}"
12600_0,3,6266,PNR,223,45.0409,-92.8375,44.948164,-93.09143399999999,"[45.0409, -92.8375]","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul,"[44.948164, -93.09143399999999]",optimistic,,,430.0,,,56.0,"{'lat': 45.0370828, 'lng': -92.8455898}",Turn left onto Stillwater Blvd N,"{'lat': 45.0397097, 'lng': -92.84222059999999}"
12600_0,4,6266,PNR,223,45.0409,-92.8375,44.948164,-93.09143399999999,"[45.0409, -92.8375]","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul,"[44.948164, -93.09143399999999]",optimistic,,,8955.0,,,371.0,"{'lat': 45.031681, 'lng': -92.9570992}",Turn right to merge onto MN-36 W,"{'lat': 45.0370828, 'lng': -92.8455898}"
12600_0,5,6266,PNR,223,45.0409,-92.8375,44.948164,-93.09143399999999,"[45.0409, -92.8375]","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul,"[44.948164, -93.09143399999999]",optimistic,,,10178.0,,,360.0,"{'lat': 45.0354544, 'lng': -93.0851797}",Take the exit onto I-694 W,"{'lat': 45.031681, 'lng': -92.9570992}"
12600_0,6,6266,PNR,223,45.0409,-92.8375,44.948164,-93.09143399999999,"[45.0409, -92.8375]","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul,"[44.948164, -93.09143399999999]",optimistic,,,8747.0,,,312.0,"{'lat': 44.958709, 'lng': -93.09089759999999}",Keep left at the fork to continue on I-35E S,"{'lat': 45.0354544, 'lng': -93.0851797}"
12600_0,7,6266,PNR,223,45.0409,-92.8375,44.948164,-93.09143399999999,"[45.0409, -92.8375]","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul,"[44.948164, -93.09143399999999]",optimistic,,,583.0,,,30.0,"{'lat': 44.9535633, 'lng': -93.09073719999999}",Take exit 107A on the left for 10th St/Wacouta St,"{'lat': 44.958709, 'lng': -93.09089759999999}"
12600_0,8,6266,PNR,223,45.0409,-92.8375,44.948164,-93.09143399999999,"[45.0409, -92.8375]","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul,"[44.948164, -93.09143399999999]",optimistic,,,403.0,,,75.0,"{'lat': 44.9513438, 'lng': -93.0946324}",Slight right onto 10th St E,"{'lat': 44.9535633, 'lng': -93.09073719999999}"
12600_0,9,6266,PNR,223,45.0409,-92.8375,44.948164,-93.09143399999999,"[45.0409, -92.8375]","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul,"[44.948164, -93.09143399999999]",optimistic,,,434.0,,,108.0,"{'lat': 44.9481263, 'lng': -93.091511}",Turn left onto Robert St NDestination will be on the left,"{'lat': 44.9513438, 'lng': -93.0946324}"
12600_1,0,6266,PNR,223,45.0409,-92.8375,44.948164,-93.09143399999999,"[45.0409, -92.8375]","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul,"[44.948164, -93.09143399999999]",optimistic,29884.0,1493.0,28.0,I-94 W,1438.0,6.0,"{'lat': 45.040771, 'lng': -92.8371467}",Head east,"{'lat': 45.0407768, 'lng': -92.837504}"
12600_1,1,6266,PNR,223,45.0409,-92.8375,44.948164,-93.09143399999999,"[45.0409, -92.8375]","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul,"[44.948164, -93.09143399999999]",optimistic,,,49.0,,,14.0,"{'lat': 45.04033099999999, 'lng': -92.83715800000002}",Turn right toward Curve Crest Blvd,"{'lat': 45.040771, 'lng': -92.8371467}"
12600_1,2,6266,PNR,223,45.0409,-92.8375,44.948164,-93.09143399999999,"[45.0409, -92.8375]","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul,"[44.948164, -93.09143399999999]",optimistic,,,417.0,,,86.0,"{'lat': 45.0397097, 'lng': -92.84222059999999}",Turn right onto Curve Crest Blvd,"{'lat': 45.04033099999999, 'lng': -92.83715800000002}"
12600_1,3,6266,PNR,223,45.0409,-92.8375,44.948164,-93.09143399999999,"[45.0409, -92.8375]","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul,"[44.948164, -93.09143399999999]",optimistic,,,3854.0,,,256.0,"{'lat': 45.0099287, 'lng': -92.8646191}",Turn left onto Stillwater Blvd N,"{'lat': 45.0397097, 'lng': -92.84222059999999}"
12600_1,4,6266,PNR,223,45.0409,-92.8375,44.948164,-93.09143399999999,"[45.0409, -92.8375]","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul,"[44.948164, -93.09143399999999]",optimistic,,,7038.0,,,340.0,"{'lat': 44.9501044, 'lng': -92.8626482}",Turn left onto Manning Ave N,"{'lat': 45.0099287, 'lng': -92.8646191}"
12600_1,5,6266,PNR,223,45.0409,-92.8375,44.948164,-93.09143399999999,"[45.0409, -92.8375]","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul,"[44.948164, -93.09143399999999]",optimistic,,,16869.0,,,598.0,"{'lat': 44.95506990000001, 'lng': -93.0743191}",Turn right to merge onto I-94 W,"{'lat': 44.9501044, 'lng': -92.8626482}"
12600_1,6,6266,PNR,223,45.0409,-92.8375,44.948164,-93.09143399999999,"[45.0409, -92.8375]","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul,"[44.948164, -93.09143399999999]",optimistic,,,1070.0,,,57.0,"{'lat': 44.9510634, 'lng': -93.0859988}",Take exit 242D on the left for 6th St,"{'lat': 44.95506990000001, 'lng': -93.0743191}"
12600_1,7,6266,PNR,223,45.0409,-92.8375,44.948164,-93.09143399999999,"[45.0409, -92.8375]","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul,"[44.948164, -93.09143399999999]",optimistic,,,546.0,,,128.0,"{'lat': 44.9482234, 'lng': -93.09160589999999}",Continue onto 6th St E,"{'lat': 44.9510634, 'lng': -93.0859988}"
12600_1,8,6266,PNR,223,45.0409,-92.8375,44.948164,-93.09143399999999,"[45.0409, -92.8375]","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul,"[44.948164, -93.09143399999999]",optimistic,,,13.0,,,8.0,"{'lat': 44.9481263, 'lng': -93.091511}",Turn left onto Robert St NDestination will be on the left,"{'lat': 44.9482234, 'lng': -93.09160589999999}"
12600_2,0,6266,PNR,223,45.0409,-92.8375,44.948164,-93.09143399999999,"[45.0409, -92.8375]","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul,"[44.948164, -93.09143399999999]",optimistic,28527.0,1546.0,28.0,Stillwater Blvd N and I-94 W,1431.0,6.0,"{'lat': 45.040771, 'lng': -92.8371467}",Head east,"{'lat': 45.0407768, 'lng': -92.837504}"
12600_2,1,6266,PNR,223,45.0409,-92.8375,44.948164,-93.09143399999999,"[45.0409, -92.8375]","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul,"[44.948164, -93.09143399999999]",optimistic,,,49.0,,,14.0,"{'lat': 45.04033099999999, 'lng': -92.83715800000002}",Turn right toward Curve Crest Blvd,"{'lat': 45.040771, 'lng': -92.8371467}"
12600_2,2,6266,PNR,223,45.0409,-92.8375,44.948164,-93.09143399999999,"[45.0409, -92.8375]","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul,"[44.948164, -93.09143399999999]",optimistic,,,417.0,,,86.0,"{'lat': 45.0397097, 'lng': -92.84222059999999}",Turn right onto Curve Crest Blvd,"{'lat': 45.04033099999999, 'lng': -92.83715800000002}"
12600_2,3,6266,PNR,223,45.0409,-92.8375,44.948164,-93.09143399999999,"[45.0409, -92.8375]","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul,"[44.948164, -93.09143399999999]",optimistic,,,8937.0,,,511.0,"{'lat': 44.9970053, 'lng': -92.923445}",Turn left onto Stillwater Blvd N,"{'lat': 45.0397097, 'lng': -92.84222059999999}"
12600_2,4,6266,PNR,223,45.0409,-92.8375,44.948164,-93.09143399999999,"[45.0409, -92.8375]","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul,"[44.948164, -93.09143399999999]",optimistic,,,2938.0,,,189.0,"{'lat': 44.9977546, 'lng': -92.960602}","At the traffic circle, take the 2nd exit onto 34th St N","{'lat': 44.9970053, 'lng': -92.923445}"
12600_2,5,6266,PNR,223,45.0409,-92.8375,44.948164,-93.09143399999999,"[45.0409, -92.8375]","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul,"[44.948164, -93.09143399999999]",optimistic,,,5081.0,,,202.0,"{'lat': 44.9521764, 'lng': -92.95887619999999}",Turn left to merge onto I-694 S,"{'lat': 44.9977546, 'lng': -92.960602}"
12600_2,6,6266,PNR,223,45.0409,-92.8375,44.948164,-93.09143399999999,"[45.0409, -92.8375]","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul,"[44.948164, -93.09143399999999]",optimistic,,,9448.0,,,345.0,"{'lat': 44.95506990000001, 'lng': -93.0743191}",Take exit 58A to merge onto I-94 W toward St Paul,"{'lat': 44.9521764, 'lng': -92.95887619999999}"
12600_2,7,6266,PNR,223,45.0409,-92.8375,44.948164,-93.09143399999999,"[45.0409, -92.8375]","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul,"[44.948164, -93.09143399999999]",optimistic,,,1070.0,,,57.0,"{'lat': 44.9510634, 'lng': -93.0859988}",Take exit 242D on the left for 6th St,"{'lat': 44.95506990000001, 'lng': -93.0743191}"
12600_2,8,6266,PNR,223,45.0409,-92.8375,44.948164,-93.09143399999999,"[45.0409, -92.8375]","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul,"[44.948164, -93.09143399999999]",optimistic,,,546.0,,,128.0,"{'lat': 44.9482234, 'lng': -93.09160589999999}",Continue onto 6th St E,"{'lat': 44.9510634, 'lng': -93.0859988}"
12600_2,9,6266,PNR,223,45.0409,-92.8375,44.948164,-93.09143399999999,"[45.0409, -92.8375]","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul,"[44.948164, -93.09143399999999]",optimistic,,,13.0,,,8.0,"{'lat': 44.9481263, 'lng': -93.091511}",Turn left onto Robert St NDestination will be on the left,"{'lat': 44.9482234, 'lng': -93.09160589999999}"
12601_3,0,6267,PNR,228,45.126,-93.3396,44.948164,-93.09143399999999,"[45.126, -93.3396]","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul,"[44.948164, -93.09143399999999]",optimistic,38591.0,1881.0,40.0,I-94 E,1775.0,10.0,"{'lat': 45.1256453, 'lng': -93.3394515}",Head south toward 95th Ave N,"{'lat': 45.1260011, 'lng': -93.3394572}"
